,username,text,likes,date
104,@ashxz471,Fantastic job.... Israel. Kill  every single Hamas till you get your citizens back.,0,"Dec 8, 2023 · 3:55 AM UTC"
105,@The_NightReport,So IDF capturing civilians and posing as they captured Hamas?,3340,"Dec 7, 2023 · 4:52 PM UTC"
106,@DumisaniTemsgen,"If you’re crying for Hamas terrorists being arrested but dismissed Israeli women and children being slaughtered, you might be a Nazi.",574,"Dec 8, 2023 · 12:10 AM UTC"
107,@EndGameWW3,Update: Iran International: Iran’s Foreign Minister Hossein Amir-Abdollahian says Hamas has so far responded well to the Israeli aggression but the coming days will be “extremely frightening” for Israel.,56,"Dec 8, 2023 · 3:18 AM UTC"
108,@AskAnshul,"Hamas seeks Pakistan's help against Israel.  Hamas leader Ismail Haniyeh called Pakistan ""brave"" and ""land of mujahideen"".  Brave? 93,000 Pakistani soldiers surrendered in 1971, the world's largest surrender in terms of number of personnel since World War II. Hmmm this is bravery",3093,"Dec 7, 2023 · 6:26 PM UTC"
109,@AddieShepherd19,As it turns out they are Hamas wearing civilian clothing,0,"Dec 8, 2023 · 3:55 AM UTC"
110,@Jmetts13,No one is being executed. These soldiers aren’t Hamas.,0,"Dec 8, 2023 · 3:55 AM UTC"
111,@hebh_jamal,10 men were kidnapped from ONE family in the viral “Hamas roundup” posts the IDF disgustingly advertised today. Did they think Palestinians won’t recognise their loved ones?!,279,"Dec 8, 2023 · 2:39 AM UTC"
112,@Megatron_ron,"BREAKING:  ⚡Among the civilian detainees photographed by the Israeli army is the journalist Diaa Al-Kahlot, bureau chief of Al-Arabi Al-Jadeed newspaper in Gaza, who appears in this photo.  These are not Hamas people, these are civilians and journalists who did not participate in the fighting at all.",1941,"Dec 7, 2023 · 6:04 PM UTC"
113,@NST_Online,"#NSTworld  The United Arab Emirates has asked for the UN Security Council to vote Friday morning on a draft resolution that demands an immediate humanitarian ceasefire in the war between Israel and Hamas in the Gaza Strip, diplomats said.  https://www.nst.com.my/world/world/2023/12/987846/uae-asks-un-security-council-vote-friday-demand-gaza-ceasefire",0,"Dec 8, 2023 · 3:55 AM UTC"
114,@AryJeay,"🚨 Al-Qassam (Hamas)  Qassam fighters engaged with an infantry patrol unit, consisting of 6 Zionist soldiers, causing casualties among them, and we seized an israeli ""robot"" they had in the eastern axis of Khan Younis.",821,"Dec 7, 2023 · 12:25 PM UTC"
115,@adam_schlenker,Why the Hamas leaders live in luxury?,1,"Dec 8, 2023 · 3:55 AM UTC"
116,@YosephHaddad,"Listen to the heartbreaking testimony of Noam, who survived the massacre by Hamas terrorists at a party two months ago... listen and ask yourself how the women's organizations in the world are silent. How do major universities in the world look for the ""context""? And how are there people in the world who still support Hamas and call this terrorism ""legitimate resistance""?!",1662,"Dec 7, 2023 · 4:33 PM UTC"
117,@IsraelinGeneva,"This is Israeli kid Ido Avigal. He was 5 years old when he was killed in 2021, in his house in Sderot, during a major Hamas rockets barrage.  Hamas killed Ido.  But today, the Palestinian Delegation presented an exhibition @UNGeneva, which included Ido as a Palestinian child supposedly killed by Israel in Gaza. This is despicable.  We call on @UN_Valovaya to immediately remove this exhibition, which spreads misinformation and is part of a propaganda campaign.",13562,"Nov 29, 2023 · 9:48 AM UTC"
118,@jazztone35,Hamas wearing sandals? 😁 these are definitely civilians.,0,"Dec 8, 2023 · 3:55 AM UTC"
119,@missmayim,"Two months ago, we witnessed horrific acts of gruesome violence against innocent women by Hamas on October 7th. The world has been largely silent. Today, the #UnitedAgainstRape campaign seeks to speak for all the victims who can’t. Join us in calling on world leaders and women’s organizations everywhere to speak out against injustice against women. Share this post. @AllHumansGlobal",739,"Dec 7, 2023 · 5:02 PM UTC"
120,@GoldingBF,Footage of captured #Hamas fighters. Looks like a gay pride parade. These are the 'Lions of Palestine' 😂  #Hamas #Gaza,735,"Dec 7, 2023 · 7:00 PM UTC"
121,@jlazar57,"He’s amazing and has principles, unlike people supporting Hamas raping innocent women and currently holding hostages, which you seemingly care nothing about.",0,"Dec 8, 2023 · 3:55 AM UTC"
122,@IhabHassane,"Her husband was killed in the war, and she cries because she can't find food for her children. She blames Hamas for dragging Gaza's people into the war. The people of Gaza are dying of hunger and on the brink of a genuine humanitarian catastrophe.",161,"Dec 7, 2023 · 11:04 PM UTC"
123,@SpencerGuard,"Since there has been a sudden burst of experts on the handling of prisoners of war, here is what I see from the photos of the @IDF and Hamas prisoners of war in Gaza. 🧵",6146,"Dec 7, 2023 · 9:24 PM UTC"
124,@eyedefi,"Great!!! So papi, point out the Hamas, we can end this right now, and no more innocent civilians would die (you know unless you want that). War over just like that. 🤡🤡🤡",0,"Dec 8, 2023 · 3:55 AM UTC"
125,@AvivaKlompas,"The grandmother of Amelia Aloni and twins Emma and Yuli Cunio, three former child hostages of Hamas, shared this photo and wrote ""I waited 50 days for this photo. I received a Hannukah miracle""",2683,"Dec 7, 2023 · 9:02 PM UTC"
126,@mishtal,Israel captured a large number of Hamas terrorists today  Look at the timeline of the anti Israel activists  - all trying to pretend the Hamas terrorists are civilians.  This is what it has been about from day one. They are liars - propagandists - here to protect terrorists.,2221,"Dec 7, 2023 · 5:17 PM UTC"
127,@YaakovStras,"There is nothing more ironic than wishing people a ""Happy Chanukah"" or ""celebrating"" Chanukah while calling for/supporting the destruction of Israel and supporting Hamas terrorists.",0,"Dec 8, 2023 · 3:55 AM UTC"
128,@SpringSamuraiJP,"Please don't bomb my hometown in France, we have the same whole nearby our home, but I promise there are no Hamas members there.🙏",0,"Dec 8, 2023 · 3:55 AM UTC"
129,@MalcolmNance,Bc of HAMAS’s recklessness Palestinian self determination now must preclude any & ALL armed resistance.  It’s is the basis for all pain & suffering. That must be finished.  Forever or Gaza will become a template on how it will end.,261,"Dec 7, 2023 · 10:52 AM UTC"
130,@SanaSaeed,Don’t think for a minute that the same regime that has killed over 60+ journalists in Gaza (while spreading propaganda about how they are Hamas) did not purposely target and kill the most prolific conveyor of the situation in Gaza to English-speakers.,8560,"Dec 7, 2023 · 8:09 PM UTC"
131,@StopAntisemites,"Maryland - We are disgusted to learn that AG Anthony Brown (L) has reinstated Zainab Chaudry (R) to her position on the state's Hate Crime Task Force despite Chaudry's troubling denial of the heinous acts committed by Hamas terrorists on October 7th, where innocent Jewish babies were slaughtered.   The reinstatement raises serious concerns about the integrity of the Hate Crime Task Force and the commitment to addressing all forms of hate without bias.  ""I will never be able to understand how the world summoned up rage for 40 fake Israeli babies while completely turning a blind eye to 3,000 real Palestinian babies."" - Zainab Chaudry",6872,"Dec 7, 2023 · 7:12 PM UTC"
132,@N5CTE,HAMAS fighters surrendering,0,"Dec 8, 2023 · 3:55 AM UTC"
133,@abrasiveBill,To stop Hamas just needs to surrender,0,"Dec 8, 2023 · 3:55 AM UTC"
134,@IsraelWarRoom,Hamas can surrender whenever they want the fighting to stop.,664,"Dec 8, 2023 · 2:38 AM UTC"
135,@MehdiRizvi123,"Israelis are burning after seeing the Hamas video 😂  Reading the comments is like music to my ears, check my message underneath for more comments.",3,"Nov 30, 2023 · 12:47 PM UTC"
136,@IDF,"36 years of terrorism, rejection of peace and incitement of violence by Hamas.  Hamas proved once and for all that if we do not stop them now, next time would be worse.",12536,"Dec 6, 2023 · 10:54 PM UTC"
137,@VP,We’ve seen horrific reports of sexual assault by Hamas on October 7th. It is reprehensible and must be condemned.   Rape can never be used as a weapon of war. I’ve spent my career protecting women and girls from heinous crimes of sexual violence and will continue to do so.,9813,"Dec 7, 2023 · 6:30 PM UTC"
138,@NewsBFM,"1. RHB research has issued a note advising investors to sell shares of Berjaya Food, which operates the Starbucks franchise in Malaysia.  RHB says the Starbucks boycott could last longer than initially expected if there is no near-term resolution to the Israel-Hamas conflict.",2414,"Dec 7, 2023 · 3:00 AM UTC"
139,@eliahu_ben,So why ceasefire? Come and join the revolution.. Globalize the Intifada.. Shoot a synagogue or something.  Don't stay still! Join hamas in gaza for all we care..,0,"Dec 8, 2023 · 3:55 AM UTC"
140,@barbiecoder13,Remember Hamas travel in these “ambulances”.,0,"Dec 8, 2023 · 3:55 AM UTC"
141,@Khan_Here_0010,In search of Hamas they are actually doing this.,60,"Dec 7, 2023 · 5:15 PM UTC"
142,@NoaMagid,"⚠️This is a call to the world. These innocent young men were severely abused and kidnapped from the Nova Music Festival on October 7th by Hamas. Hamas terrorists filmed them in captivity, handcuffed. You can clearly see that they are hurt and scared. The Red Cross is obliged by international law to check their condition. Human rights organizations around the world did not lift a finger for them.  They are kidnapped Jews in Gaza and it is a holocaust. If you look away, this holocaust will one day knock on your door too. #kidnapped #October7massacre #HamasMassacre #HamasTerrorists #HamasislSIS",13045,"Dec 6, 2023 · 9:17 PM UTC"
143,@clean5253,New technique of stripping Palestinians & claiming surrender of Hamas but world eats grains not grass,0,"Dec 8, 2023 · 3:55 AM UTC"
144,@TP42120,Give back the hostages Surrender Hamas War will stop,0,"Dec 8, 2023 · 3:55 AM UTC"
145,@AvivaKlompas,Hamas is holding 138 hostages ❤️‍🩹 20 are women ❤️‍🩹 2 are children ❤️‍🩹 10 are over the age of 75 ❤️‍🩹 11 are foreign nationals 0 have been seen by the Red Cross,3716,"Dec 7, 2023 · 1:53 PM UTC"
146,@amjadt25,"In the realm of reality and logic: Hamas boasts 50,000 members, including married individuals with children. They compel their families to endure battles with them, while others adopt the guise of journalists on Al Jazeera and various channels. Indeed, these individuals are Hamas members in Gaza. Some terrorists don't merely wield guns; they masquerade as civilians or journalists, shedding their distinctive attire and masks. #HamasislSIS #Israel #Gaza",2657,"Dec 7, 2023 · 6:08 AM UTC"
147,@salcarazzz,Israeli perverts are literally documenting their sexual fetishes of arab women while western outlets are reporting on alleged mass rape by hamas without even one first hand testimony and sources from people who are tied to the Israeli gov. there’s no way this is our reality,12670,"Dec 6, 2023 · 6:35 PM UTC"
148,@marklevinshow,Imbeciles Biden and Blinken supplying Hamas Nazis,2046,"Dec 7, 2023 · 12:14 PM UTC"
149,@amjadt25,"This striking image marks humanity's triumph over terrorists, resonating with historic victories like the Battle of Stalingrad. Let's cheer for the capture of those rapists, cowardly terrorists, and Hamas militants in Gaza. Keep them exposed and vulnerable, for you can't trust those who hide weapons or may self-destruct. Beware of those who use their own family as shields, lurking in tunnels like rats.  Stay sharp as Hamas deploys so-called journalists as spies, glamorizing their terrorism, much like the narratives spun by Al Jazeera and Al-Arabi Al-Jadeed. They recruit children as soldiers and involve civilians in the theft of humanitarian aid – a playbook straight out of the ISIS saga in Iraq and Syria. Working with Hamas doesn't make you a journalist or a civilian; it makes you complicit in evil, camouflaging your filth with a facade.  Don't be fooled by sympathizers trying to sugarcoat Hamas's heinous acts, despite damning video evidence – from rape to killing infants. It's time to unveil the truth and take a stand against terrorism. #Hamas #HamasTerrorists #Israel #Gaza",4524,"Dec 7, 2023 · 7:25 PM UTC"
150,@SnowdenBishop,"It’s against my better instincts to dignify this by responding, but I won’t let BS like this stand. Facts:   Hamas is sponsored by IRGC, which gets funds supplying drones used in Russia’s genocide against Ukraine. By denying support for Ukraine, GOP helps Putin, IRGC, and Hamas.",0,"Dec 8, 2023 · 3:55 AM UTC"
151,@rokzdominic,"Given their history, every neighbour will be sceptical about them. One thing Israel should have done is complete annihilation of the gaza strip after oct 7 massacres. We have no sympathy for Palestinians or Hamas.",0,"Dec 8, 2023 · 3:55 AM UTC"
152,@RnaudBertrand,"What a disgusting answer to those 5 babies left to rot (literally) in Al-Nasr hospital, fact which he doesn't dispute but justifies by saying that ""Hamas should stop hiding its fighters in hospitals"". And he says this with a smirk on his face 🤢  In this particular case that hospital was forcibly evacuated by the IDF and those newborn babies, who depended on incubators, couldn't be moved. You can find several videos of that hospital's doctors pleading publicly with the IDF and international organizations to take care of the babies at the time they were forced to evacuate. You can even find the testimony of a doctor saying the IDF had assured him the babies would be taken care of. But when a journalist made his way back to the hospital a couple of weeks afterwards during the truce, he found the babies' bodies decomposing, still attached to their ventilators.  Even if one buys into the ""Hamas fighters in hospitals"" narrative, this cannot be a justification to let newborn babies die. The hospital was entirely emptied except for those babies, which everyone was made aware of (again, search for the statements by the doctors when they were forced to evacuate). What's the argument here: that because that hospital may at some point been harboring some Hamas fighters those babies were therefore somehow tainted and deserved to die? One can see how ridiculous an argument this is.  And also it's now crystal clear this whole ""Hamas hiding in hospitals"" narrative was just an excuse: the entire North of Gaza was evacuated, the whole place. So it's painfully obvious that hospitals were evacuated as part of this. Which makes the statement by the State Department's spokesperson even more contemptible: these babies didn't die because this particular hospital was a Hamas harbor but just because it happened to be located in North Gaza.",24485,"Dec 7, 2023 · 2:16 AM UTC"
153,@avatans,🔥BREAKING! Biden-Harris admin has ended its work with the @CAIRNational crafting a national antisemitism strategy after one of CAIR’s top executives declared he was “happy” to witness Hamas’ terror attack against Israel on Oct 7. via @nypost https://nypost.com/2023/12/07/news/cair-head-says-he-was-happy-about-hamas-october-7-attacks-claims-aipac-controlling-the-us-government/?utm_source=twitter&utm_medium=social&utm_campaign=nypost_sitebuttons,67,"Dec 7, 2023 · 10:51 PM UTC"
154,@gwendolynw__,"As an abortion fund worker, I think this message is horrific—a false equivalence of colonized and colonizer, the cowardice of “war against Hamas has killed”, the mention of SA by Hamas and not the history of SA by the IOF (perpetuating the “brown people are sexual savages” idea)",784,"Dec 6, 2023 · 10:54 PM UTC"
155,@1Manifest8,Have hamas return the hostages and lau down arms. They could have done this on day 1 but they haven't,0,"Dec 8, 2023 · 3:55 AM UTC"
156,@corina12899353,"WH national security guy says “much of not most of Hamas leadership is intact”. If the goal isn’t civilian slaughter this war is a huge failure. 17,000 dead. Hamas still intact & now getting lots of grieving, starving recruits https://apple.news/A9vxuabhSSm2iG89I8bRg9Q",0,"Dec 8, 2023 · 3:55 AM UTC"
157,@YosephHaddad,"Let's talk about the alleged 16000 Palestinian casualties since the 7th of October.  1. The Palestinian Ministry of Health provides those numbers and it is controlled by Hamas❗️  2. Hamas is a terrorist organization so please don't be an idiot and take their word for it ❗️   3. Don't you find it strange that of the alleged 16000, NONE are combatants? Wow Hamas is so strong that the IDF couldn't kill any of them⁉️🤔  4. When you hear in reports that kids were killed take into consideration that anyone below 18 is considered a kid and Hamas actively recruits children especially 14-17 year olds ❗️  5. According to multiple sources, the IDF managed to eliminate between 5000-6000 Hamas terrorists❗️  6. ONLY 2 civilians killed for every Hamas militant this is an ‘unbelievable ’ ratio given combat challenges❗️  7. Just for reference in the Afghanistan war, 432,000 civilians  were killed and approximately 38,000 terrorists... this is 1:12 ratio❗️  8. Current estimated   ratio in Gaza is 1:3 ❗️  Let's sum it up: Yes Hamas lies, duh, its a terrorist organization.  Yes there are terrorists under 18 who are recruited as kids. Yes, Israel's ratio is better than the average in the world.  Youre welcome🇮🇱✌️",2134,"Dec 6, 2023 · 11:48 AM UTC"
158,@elicoh1,"Guterres’ tenure is a danger to world peace. His request to activate Article 99 and the call for a cease fire in Gaza constitutes support of the Hamas terrorist organization and an endorsement of the murder of the elderly, the abduction of babies and the rape of women. Anyone who supports world peace must support the liberation of Gaza from Hamas",2722,"Dec 6, 2023 · 9:32 PM UTC"
159,@ParsleyCupcake,"Just pointing out facts. Sorry if you're offended, but reality isn't that difficult to understand. They are sitting on sand (outside of the dense, dangerous, Hamas-infested urban area), because they are suspected of terrorism.",0,"Dec 8, 2023 · 3:55 AM UTC"
160,@HilzFuld,"BREAKING: Yesterday, at 3:59 PM, Hamas terrorists fired 12 rockets into Israel, specifically into the city of Beer Sheva.    The launch site of those rockets? Right in the heart of where Israel and others have sent humanitarian aid.   Israel helped Gazans temporarily evacuate northern Gaza and set up tents for them in the south, something no army has ever done in the history of war.   Hamas, as Hamas does used that specific area to fire rockets right next to those tents. 12 rockets.   I guess I don’t need to tell you why they did that.   Can you imagine the headlines? “Israel evacuates Gazans and sends humanitarian aid, then proceeds to bomb the area to which they evacuated them.”  That was Hamas’ strategy.   This is Hamas and it’s time the world understood that and stopped reporting their propaganda like a puppet.   This is yet another sick immoral tactic Hamas used to kill innocent civilians, this time, their own.",6082,"Dec 7, 2023 · 9:21 AM UTC"
161,@Maccabi226km,138 people still being held. In case anyone forgot while arguing about how much aid should be allowed into Gaza.   #Israel #Hostages #Hamas,1,"Dec 6, 2023 · 9:15 AM UTC"
162,@SpellingBee100,Hamas killed him on October 7th.,0,"Dec 8, 2023 · 3:55 AM UTC"
163,@MosabHasanYOSEF,"The process of interogating Hamas captives might take weeks or months. The most reliable method to know everything about Hamas and their entire infrustructure, the location of their leaders and underground systems.   Flooding the lower levels of the tunnel systems to force Hamas to surface is clever. However, the hostages must be taken into consideration. This is why we need more time.   I hope the UN Secretery General will swallow his tongue next time he calls for a ceasefire.    No ceasefire before the total erradication of Hamas and the return of all hostages.",9201,"Dec 7, 2023 · 3:12 PM UTC"
164,@Bobthethunker,Nah. We are on the right thing of history.  Can't fool almighty woth your lies. Enjoy your coffee. I will have my coffee and bagels and popcorn  while watching Hamas get killed and go to hell where they will work as virgins for some horny goats.,0,"Dec 8, 2023 · 3:55 AM UTC"
165,@AvivaKlompas,All I want for Hannukah is the demise of Hamas.  The IDF confirmed that terrorists are turning themselves in and providing valuable intelligence.,8412,"Dec 7, 2023 · 7:27 PM UTC"
166,@jdpowell72,As soon as Hamas surrenders.,0,"Dec 8, 2023 · 3:55 AM UTC"
167,@Sayani9951,You need to know hamas doctrine b4 u can call for peace hamas doesn't want peace their goal is for the annihilation of all jews and the state of Israel their children are taught from birth to hate and to kill jews 4 year Olds with kalisnikovs who talk about being martyrs when,0,"Dec 8, 2023 · 3:55 AM UTC"
168,@RamiJarrah,"Israeli Ambassador is lying through her teeth again:  ""Hamas prevents press from entering Gaza"" ""IDF wants to protect journalists""  Both are lies & Journalists are entitled to take risks, but Israel knows that foreign press' free access to Gaza is game over for their lies.",6,"Dec 8, 2023 · 3:51 AM UTC"
169,@visegrad24,"Columbia University students discussing how great of a feat the October 7th Hamas massacre was.  Seems like they are all very content with the 1000 murdered civilians.  They also praised Mao, which makes sense since the evidently like mass-murderers",787,"Dec 7, 2023 · 9:47 PM UTC"
170,@ShaykhSulaiman,"BREAKING: ISRAELIS ADMITS TODAY'S ARRESTS WERE NOT HAMAS  In a statement, the Israeli spokesman states that Israel arrested Palestinians who may not be part of Hamas, as they were in Hamas hotspots.",8028,"Dec 7, 2023 · 7:18 PM UTC"
171,@pineoz789,Number can only prove that Hamas is weak and ignorant. That cannot justify one little bit of their evil.,0,"Dec 8, 2023 · 3:55 AM UTC"
172,@DavidM_Friedman,Exactly. We criticized Biden’s antisemitism report for this and other reasons when it first came out. The report literally enlists CAIR — a Hamas sympathizer — as a partner in combatting antisemitism. It seemed ridiculous then; it’s downright criminal now!,21,"Dec 8, 2023 · 3:49 AM UTC"
173,@lavern_spicer,"Let me see if I got this right.  Women’s rights groups don’t care if:  Biological men play sports against women.  Jewish women are raped by Hamas.  Trafficked women are being raped at the open southern border.  Pregnant women were forced to take the vaccine or lose their jobs.  And women had to leave the workforce to stay home with their kids because Biden, the CDC, and Randi Weingarten kept the schools closed.  So then, what the fuck RIGHTS are they defending?",2678,"Dec 7, 2023 · 8:09 PM UTC"
174,@violanikaa,They are all civilians not hamas,0,"Dec 8, 2023 · 3:55 AM UTC"
175,@IDF,".@UN, hear a loud noise yesterday?   That was the sound of 12 Hamas rockets launched toward Israeli civilians in southern Israel.   Hamas is the enemy of humanity and makes itself a threat to the entire world.",9596,"Dec 7, 2023 · 8:43 AM UTC"
176,@SpiritofHo,"Hillary Clinton literally spread lies about mass rape in Libya to justify bombing Libya into the Stone Age.  It is Hillary Clinton and the neocons who use rape as a weapon of war, not Hamas.",50382,"Dec 5, 2023 · 6:04 AM UTC"
177,@DahliaGarden1,"I’d be amazed if hostages are still alive, at this point Hamas are bargaining with corpses",0,"Dec 8, 2023 · 3:55 AM UTC"
178,@ShaykhSulaiman,"BREAKING: HAMAS OFFICIAL PRESS CONFERENCE   The press conference held by the Islamic Resistance Movement Hamas this evening, Thursday (12/7/2023), to keep pace with the developments of the ongoing Zionist terrorist aggression against the Gaza Strip for the 62nd day in a row* In the name of God, the most gracious, the most merciful  Ladies and Gentlemen, May the peace, blessings, and mercy of God be upon you, We have mercy on the souls of the martyrs of our righteous people in proud Gaza, and in the West Bank, occupied Jerusalem, and the refugee camps and diaspora. We ask God Almighty for a speedy recovery for the wounded and sick, and we send a greeting of pride and pride to our patient people stationed firmly in the Gaza Strip, from north to south, and in its cities and camps steadfast in the face of... The Zionist war machine, in Jabalia, Al-Shati, Al-Nuseirat, Deir Al-Balah, Al-Maghazi, Al-Bureij, Khan Yunis, and Rafah, to which this wounded child (Leah Al-Houbi) was forcibly displaced from her home in Deir Al-Balah, and she was bombed by the Nazi occupation, and her words remain: (We must liberate our beloved Jerusalem and return to our homeland). -------------------  In the beginning, we reassure the masses of our Palestinian people, our Arab and Islamic nation, and all the free people in the world, that your victorious resistance is still leading and managing the chapters of the Battle of Al-Aqsa Flood on the sixty-second day, with all strength, wisdom, and ability, in which it is writing a heroic epic, as it defends its people, its land, and its sanctity. The furthest of them is the blessed one, and it infiltrates the enemy's Nazi army, killing its soldiers and officers either dead or wounded, or permanently disabled, or completely or partially blinded, and destroying its military vehicles from a distance of zero, rendering them out of service or scattered in pieces, or charred by the cowardly, murderous soldiers in them. Of the mercenaries used by this Nazi enemy. While it was documented that “more than 410 Zionist military vehicles were completely or partially destroyed since the start of the ground aggression” on the Gaza Strip, and dozens of soldiers and officers of the occupation army and brigade commanders were killed, and according to the enemy’s confession, 90 soldiers and officers were killed, and certainly, the real number is many times that. The number of enemy wounded exceeds 2,000, hundreds of whom were seriously injured.  Our resistance fighters are still valiant in the field, and on all fronts. They are coming out from under the ground, above it, and from under the rubble. They are destroying its armored vehicles and tanks and killing its soldiers and officers. They are documenting this with audio and video.  These great sacrifices and daily field victories made by our resistors; At the forefront of them are the Martyr Izz al-Din al-Qassam Brigades, which is a prelude to the great victory, God Almighty willing, and our victorious resistance is ready to continue confronting and confronting the enemy with all strength and courage, regardless of the duration and extent of the aggression.  With more than two months having passed since the genocidal war waged by the occupation against the Gaza Strip, in which it used bombing with all kinds of Zionist and American weapons and bombs, and practiced a dirty policy, through starvation, thirst, and the destruction of all components of human life, during which it received open American and Western support at all levels, with The continuation of international inaction, failure, and silence in stopping this barbaric, aggressive war, which has left, to date, more than 60,000 of our Palestinian people in the Gaza Strip, the West Bank, and occupied Jerusalem, martyred, wounded, and missing. (1)",1368,"Dec 7, 2023 · 7:51 PM UTC"
179,@sheikh_dot_com,Hamas is the second name of bravery ✌🏻❤️,426,"Dec 7, 2023 · 5:41 PM UTC"
180,@Joe_Roberts01,"When I say that antisemitism is rising, I am bombarded with antisemitic comments.  When I say that we want all the hostages to be released, I am bombarded with antisemitic comments.  When I say that Hamas is a terrorist organization that committed an atrocity on 10/7, I am bombarded with antisemitic comments.  When I say that the sexual violence and rape perpetrated by Hamas on 10/7 was a war crime and is appalling, I am bombarded with antisemitic comments.  Their hatred doesn’t change the fact that these things are all true.   No matter how hard they try to erase thy truth—they’ll never intimidate or silence us.",5897,"Dec 7, 2023 · 2:41 AM UTC"
181,@Glenn_Diesen,"It is absurd to argue the objective is merely to retaliate against Hamas - The deliberate targeting and slaughter of civilians is even justified by the rhetoric that there are no innocent Palestinians - What happened to our ""values"" and principles? This is a collapse of morality",836,"Dec 4, 2023 · 10:45 AM UTC"
182,@carmarder,"Who is “we” and are you there to bear witness to this doll killing, Hamas-lover-Webbe?",0,"Dec 8, 2023 · 3:55 AM UTC"
183,@AllahBestQuran,"Thank you, Japan!  🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 #IsraelTerorrist #StopGenocide #FreePalastine #Hamas #Gaza #PalestinianGenocide",572,"Dec 1, 2023 · 2:02 PM UTC"
184,@RogerThrus55682,good news: Those billions won't be going to Hamas now that the students can default on that Hamas fund.,0,"Dec 8, 2023 · 3:55 AM UTC"
185,@NailsHammering,"Yes, they should.  HAMAS is the state. Palestine is HAMAS and always has been and always will be until they're eradicated.  If they're such a peace loving bunch why does every Muslim country in the Middle East refuse to take them in?  It's because they're all terrorists.",0,"Dec 8, 2023 · 3:55 AM UTC"
186,@CageyBee33,"I see London, I see France. I see Hamas’ underpants.",0,"Dec 8, 2023 · 3:55 AM UTC"
187,@Ghadaaax,"You absolute disgusting liar this is in beit Hanoun, the NORTH of Gaza Strip, not in KHAN YOUNIS. They kidnapped civilians from schools that are used as shelters. Collected civilians and stripped them off their clothes! If they’re HAMAS, where’s their guns? Where’s their weapons??! Israel is desperately trying to manufacture a “win” when they’re losing in their ground invasion.",423,"Dec 7, 2023 · 5:47 PM UTC"
188,@realnikohouse,May every single one of them burn for this. Just…wow. I have no words.,45678,"Dec 7, 2023 · 2:45 PM UTC"
189,@IsraelMFA,"Tonight as Jews all over the world celebrate #Hanukkah, we ask that you light the first candle for Noa Argamani who is currently being held hostage in Gaza by Hamas terrorists.  May Noa and all of the hostages be reunited with their families this Hanukkah.   #BringThemHomeNow",404,"Dec 7, 2023 · 7:01 PM UTC"
190,@RealJamesWoods,"""Attorney General Merrick Garland said today that the Justice Department is investigating and may seek charges against Hamas members who killed 30 Americans on October 7th and kidnapped more.""  As soon as he finishes investigating American citizens who used the wrong pronouns.",9884,"Dec 7, 2023 · 10:58 AM UTC"
191,@angeloinchina,How Israel behaves   How Hamas behaves,4301,"Dec 7, 2023 · 2:25 PM UTC"
192,@letat_lechat,"Lighting a candle for the Jewish hostages held by Hamas terrorists in darkness tonight.  #ReleaseTheHostagesNow — all of them, regardless of faith or nationality.  #HappyHanukkah #HappyChanukah",18,"Dec 8, 2023 · 1:30 AM UTC"
193,@lboonecoxlnet,"The Hamas Charter calls for the destruction of Israel and Jews. How many times have Palestinians rejected a State of their own? They use people as human shields! Calling upon Allah to murder innocent babies, grandmothers, rape of women, alive or dead, is not my God.",0,"Dec 8, 2023 · 3:55 AM UTC"
194,@AryJeay,"I hope people now realise that instead of thinking “OMG, Hamas is losing, Gaza is lost, they got them😱,” you adapt the mentality and mindset of “This is clearly propaganda, what could be the actual truth behind it?” everytime you see an israeli propaganda claim.",1373,"Dec 7, 2023 · 10:53 PM UTC"
195,@angeloinchina,"No hamas combattant would want to be taken alive with those Zionist pigs who might use the same US torture techniques. ""Better die fighting as a free man than live the life of a slave""  Those captured are not even combattants, they are regular family men, civilians.",17060,"Dec 7, 2023 · 2:49 PM UTC"
196,@AvivaKlompas,This Hamas tunnel shaft was found inside a Gaza school. You're looking at a war crime.,9314,"Dec 7, 2023 · 4:00 PM UTC"
197,@ChayaRaichik10,"Michal, a mother of 10, was near the Gaza border on 10/7. When reports started coming in of Hamas infiltration, she sprung to action and treated an injured female soldier shot in the head. While she was taking care of the injured soldier, an IDF soldier nearby was shot dead, followed by a Hamas member appearing at the door.  ""He looked me in the eye, raised his gun, and shot me. He hit me in my arm, stomach, and chest.”  Michal took off her headscarf, made a tourniquet out of it, and instructed her husband on how to hold it in place till help arrived. She is lucky to be alive, and the bullet is still in her chest.  Source: @pescami",1883,"Dec 7, 2023 · 11:01 PM UTC"
198,@MrAndyNgo,The Biden administration says it has ended working with the largest Muslim political group (Council on American-Islamic Relations) on crafting an antisemitism plan after its director @NihadAwad was revealed to have celebrated the Hamas’ terror attacks. https://nypost.com/2023/12/07/news/cair-head-says-he-was-happy-about-hamas-october-7-attacks-claims-aipac-controlling-the-us-government/,1639,"Dec 8, 2023 · 12:35 AM UTC"
199,@FreedomCounty,"He's going to win by huge margins next time, the pro hamas people don't vote anyway.",23,"Dec 7, 2023 · 10:01 PM UTC"
200,@CptAllenHistory,"This is what it looks like when human beings with souls are faced with the real #Hamas - evil, barbaric, inhuman.   Watch it.   #Education #Israel #Palestine",13,"Dec 8, 2023 · 3:40 AM UTC"
