,username,text,likes,date
115,@AJEnglish,‘I hope more young people will follow in Refaat’s footsteps.’  Tributes pour in after renowned Palestinian poet and academic Refaat Alareer was killed in an Israeli strike in southern Gaza along with several family members.   🔴 LIVE updates: aje.io/juzppo,57,"Dec 8, 2023 · 3:41 AM UTC"
116,@rmslim,"⁦@AkbarSAhmed⁩: “Officials are worried #Israel is seeking #U.S. weapons 4a war in #Lebanon, &analysts say an uptick in attacks tied 2#Iran risks ensnaring the U.S. in a major conflict.” U.S. Officials Fear Israel-Gaza Conflict Could Spark Broader War https://www.huffpost.com/entry/israel-gaza-war-lebanon-iran-us-yemen_n_65724dd5e4b001ec86a76c9a",1,"Dec 8, 2023 · 3:46 AM UTC"
117,@meslippers,Brianna is correct.  We are not against the Jews in the US or Israel. We ARE against the >genocide< that the US/Israel is perpétrating in Gaza. Because Zionism is NOT Judaism we join with the Jews who protest this genocide & defend  Palestine.  #ColonizersOutOfUSA,0,"Dec 8, 2023 · 3:46 AM UTC"
118,@IfNotNowOrg,"This is an abomination. As Jews, to see this being done in our name... horrifying, despicable, words fail.  This is what our government supports in Gaza. Thousands of children murdered, people being rounded up, stripped, and G-d knows what else.  Ceasefire NOW, end this nightmare",9897,"Dec 7, 2023 · 6:18 PM UTC"
119,@Kahlissee,"The beautiful, resilient children of Gaza. Israel will never defeat them.",19261,"Dec 6, 2023 · 8:15 PM UTC"
120,@MuhammadSmiry,"Instead of giving our children food,  The UN is giving them toys that look like food. #Gaza",147272,"Dec 7, 2023 · 12:25 PM UTC"
121,@elfeky1711,The sorrow in his eyes  He’s literally going through a mental breakdown in front of our eyes  The Israeli army killed 21 family members of him  The west violated all what they have claimed about human rights & ethics of Journalism  #Gaza_Geniocide #InvokeGenocideConvention #Gaza,178,"Dec 8, 2023 · 12:03 AM UTC"
122,@ShaykhSulaiman,GAZA IS AN OPEN AIR PRISON,1520,"Dec 7, 2023 · 12:30 PM UTC"
123,@skpapofly,Will civilians hide in tunnels? Civilians will be asked to stay on the ground to protect Hamas!,0,"Dec 8, 2023 · 3:46 AM UTC"
124,@muhammadshehad2,"2\ Refaat taught poetry & english literature; he taught Harry Potter, Shakespeare, Tomas Wyatt, John Donne, Elizabeth Barrett Browning, Wilfred Owen, T. S. Eliot...  He edited 2 books to raise our voice to the world: ""Gaza Unsilenced"" & ""Gaza Writes Back""  He was full of life!",6818,"Dec 7, 2023 · 7:59 PM UTC"
125,@1b2_r,"This footage is from northern Gaza, not Khan Yunis, and these are civilians who were kidnapped from an UNRWA shelter",597,"Dec 7, 2023 · 7:34 PM UTC"
126,@GazaMartyrs,"The martyr Heba Al-Hamarna, aged 28...  A teacher who established a private center, she dreamt of traveling and seeing the world beyond the borders of Gaza. She was an activist in human rights organizations and involved in organizing summer activities for children.  her friend said:""She loved the sea a lot and enjoyed writing. She was always laughing and smiling, the one who brought friends together. She loved going out and taking walks. She stood by everyone in everything, and in every situation, she was a support.""  She was martyred in an Israeli airstrike on the Al-Hamarna family home on December 1, 2023.",3367,"Dec 7, 2023 · 3:07 PM UTC"
127,@NimraMushtaq10,"Natenyahu is a fuc*ing murderer, a psychopath and a maniac. May he rot in hell along with his allies❌🖐️🇮🇱🇺🇸🤬🖐️  #أبوعبيدة #Gaza #FreePalestine #FreePalestineFromIsraeI #Gaza_Geniocide #Gaza_Geniocide #IsraeliLies #IsraelTerorrist #IsraelApartheidState",0,"Dec 8, 2023 · 3:46 AM UTC"
128,@saidshoaib_gaza,Waiting to get flour from the #UNRWA distribution centre.   #Gaza,6961,"Dec 6, 2023 · 8:05 PM UTC"
129,@MuhammadSmiry,A citizen from central Gaza says:  ‘This is the only amount of food that we have received as an entire family in three days in the school.’,13748,"Dec 7, 2023 · 5:28 PM UTC"
130,@StellarVoyager1,"No assclown he joked about an obviously bullshit story. It was akin to mocking the ""Bowling Green Massacre"". But there are babies being murdered for real in Gaza, every day. I guess since Refaat made a joke you didn't like then they all deserve to die? Disgusting",0,"Dec 8, 2023 · 3:46 AM UTC"
131,@tparsi,"Biden can put a stop to this slaughter of children in Gaza. It is not that he doesn't have the leverage to stop Israel.  It's that he doesn't want to pay the political cost of using that leverage.  Thus, more babies who have nothing to do with this will be slaughtered.",17297,"Dec 6, 2023 · 7:34 PM UTC"
132,@jennineak,"less than two years ago everything turned blue and yellow overnight. every website I went to, every logo, every app, every institution. billboards, light displays. blue and yellow for ukraine. blue and yellow. and for palestine, for gaza, just darkness",1196,"Dec 8, 2023 · 1:56 AM UTC"
133,@smilectics,"""Our people's firm and permanent choice is comprehensive resistance to this Nazi zionist occupation, which is hostile to all religions and moral and civilizational value""   Hamas press conference held on the 62nd day of the zionist aggression against Gaza (1/2, via RNN):",1,"Dec 8, 2023 · 3:35 AM UTC"
134,@fatimazsaid,Horrifying eyewitness reports coming out from Gaza that the Israeli army is gathering unarmed men and boys and carrying out summary executions while forcing their families to watch.  This is Srebrenica all over again.,1570,"Dec 7, 2023 · 2:07 PM UTC"
135,@SyedaaAiman,The girl lost her family by Israeli bombardment in Gaza. 💔,481,"Dec 7, 2023 · 5:47 AM UTC"
136,@ChayaRaichik10,Who wants to chip in with me for her plane ticket to Gaza to trade places with one of the hostages? She really wants to be a hostage of Hamas,2471,"Dec 7, 2023 · 7:46 PM UTC"
137,@_ZachFoster,"If you are Palestinian & you call for an ""uprising,"" you are accused of calling for genocide.  If you are Israeli & you say, ""The enemy is Amalek,"" (i.e. kill every man, woman, child & ox) in Gaza & then you kill 16,000 Palestinians in 2 months, u ""have a right to self-defense.""",18992,"Dec 6, 2023 · 8:52 PM UTC"
138,@SkyNews,"Israel has claimed it has created shelters with aid organisations in al Mawasi, a 'safe zone' in the south of Gaza.   A Sky News team visited and found no aid, no food kitchens and no help.  https://trib.al/POsEkcz",16401,"Dec 6, 2023 · 5:24 PM UTC"
139,@hamnazaman2,Israeli soldiers arrested little kids of Palestine 💔 they are terrified #FreePalestine #Israel #cease_fire_now #Gaza #WarCrimes #viralvideo,7,"Dec 8, 2023 · 3:35 AM UTC"
140,@MintPressNews,"“I wish I could say the same as my Ukrainian colleague told you... when it came to Palestine, you call it a conflict. It’s a genocide.”  A Palestinian speaker highlights the complicity of the West in supporting Israel's genocide in Gaza at the 25th EU-NGO Forum on Human Rights today in Brussels, Belgium.",9007,"Dec 4, 2023 · 7:52 PM UTC"
141,@QudsNen,"""What should we do? drown? commit mass suicide, is that what Israel wants?""  These are the sentiments expressed by Dr. Rafaat al-Araeer concerning the heinous crimes committed by Israel against Palestinians in Gaza.  May Dr. Rafaat rest in peace.",900,"Dec 7, 2023 · 9:07 PM UTC"
142,@ghadaoueiss,1: Nazi Germany  2: Gaza Today,25660,"Dec 7, 2023 · 3:42 PM UTC"
143,@taraxrh,You wrote an article on October 11th after almost 1000 Palestinians in Gaza had been killed demonising Palestinian resistance and not even saying the word Palestine or Palestinian once. You quietly edited it after you (rightfully) got backlash for your stupid piece. You don’t get to grieve or be “sickened by his loss”,4693,"Dec 7, 2023 · 10:36 PM UTC"
144,@TheoAnonis,"-Six year old child stabbed to death because he was Palestinian.  - Three Palestinian students shot because they were Palestinian.  17,000 (and counting) Palestinians in Gaza murdered including 5,000+ children.  Spare me the outrage.",0,"Dec 8, 2023 · 3:46 AM UTC"
145,@AbbasBilgrami21,NO LEADER OF ANY MUSLIM COUNTRY HAD THE GUTS TO SAY WHAT LIKE THIS MEMBER OF UK HOUSE OF LORDS.                                                                He Nailed Isreal Within Four Minutes. Let's Make This Video Go Viral! #Gaza_Geniocide,161,"Dec 7, 2023 · 6:34 PM UTC"
146,@HilzFuld,"Thank you Hashem for letting the Jewish people start Hanukah with a smile thanks to this mass surrender of Hamas terrorists in Gaza. This should be the first of many! Thank you, IDF! 🙏🇮🇱💪❤️",18948,"Dec 7, 2023 · 2:12 PM UTC"
147,@Resist_05,Israeli forces detain paramedics at gun point preventing them from saving lives in Gaza…🇵🇸💔,739,"Dec 8, 2023 · 12:43 AM UTC"
148,@RdHdSteppeson,"Well, they used to live in various parts of Palestine, now most live as refugees, though some remain in Gaza. A few did gain Israeli citizenship but were ruled 'present absentees' and still had property seized.",0,"Dec 8, 2023 · 3:46 AM UTC"
149,@Lowkey0nline,The US has sent 200 cargo planes of weapons to Israel throughout this genocidal war on Gaza.  Genocide made in the USA.,8753,"Dec 7, 2023 · 2:58 PM UTC"
150,@EllaTravelsLove,At least he admits the truth: A lot of Gaza's civilians infiltrated into Israel on October 7th kidnapped Israeli citizens and looted villages.  CIVILIANS.,361,"Dec 7, 2023 · 9:36 PM UTC"
151,@GeoRebekah,"Dear @cnn:  At about 4 pm ET yesterday, one of your guests (John) suggested that the UNLV shooter might be a Muslim person angry over the situation in Gaza.  There was no evidence to suggest that. No sources. Nothing.   The shooter was a 67-year-old white man angry about not getting a job.   This blatent racism and wrecklessness should result in an automatic ban from your network.   You're no better than Fox blaming Muslims for the Rainbow Bridge car wreck.  Fire John.   https://www.cnn.com/2023/12/06/us/university-of-nevada-las-vegas-shooting-thursday",11334,"Dec 7, 2023 · 2:00 PM UTC"
152,@halaljew,"It is the fucking height of narcissism to watch Israel kill SEVENTEEN THOUSANDS PALESTINIANS in Gaza  and then that claim we, American Jews, are the real victims. I’m so sick of this bullshit, American Jews live incredibly safe lives. 17,000 DEAD! GET SOME FUCKING PERSPECTIVE!",127,"Dec 8, 2023 · 3:34 AM UTC"
153,@nevzat_calis,The Israeli occupation forces brutally assault a Palestinian youth in Salah Eddin street in Jerusalem. 24.11.23 #غزة_الآن #FreePalestine #Gaza #Israel #Palestine #IsraeliNewNazism #IsraelTerorrist #ZionistTerror,139,"Dec 2, 2023 · 4:47 PM UTC"
154,@FadelSoliman,If the world gets bombarded by a virus far more fatal than the #coronavirus then remember that it can be the curse of oppressing 2 Million innocent #Palestinians in #Gaza who have been besieged by #Israel for >2 months and neither have shelter nor food.,283,"Dec 7, 2023 · 1:57 PM UTC"
155,@ClaudiaWebbe,Why are we allowing Israel to carry on killing Palestinian children in Gaza?  Ceasefire Now,16644,"Dec 7, 2023 · 11:12 AM UTC"
156,@AJEnglish,"Israel continues to escalate its bombardment on Gaza, straining health facilities and aid efforts.  🔴 Follow our LIVE coverage: aje.io/juzppo",307,"Dec 8, 2023 · 12:17 AM UTC"
157,@zei_squirrel,"recently Bari Weiss put a kill target on Refaat Alareer, a Palestinian writer and reporter in Gaza, for daring to joke about the baby in oven hoax. The Israeli regime, whose members follow her every word, have now killed him. Bari Weiss killed Refaat Alareer",13188,"Dec 7, 2023 · 8:23 PM UTC"
158,@hebh_jamal,We never got to do the event. We said we’d do it next time I am in Gaza. There won’t be a next time now.   I am so angry. This is Refaat. Always thinking about his students. About their writing. A powerful teacher and writer.,1714,"Dec 7, 2023 · 9:07 PM UTC"
159,@iamIqraKhalid,"Yesterday, I met with residents to share their grief and concerns for the over 15,000 innocent civilians killed by the violence in Gaza, the challenges around bringing Canadians and families home, and building a better long term solution.  There must be a permanent ceasefire now.",4,"Dec 7, 2023 · 9:03 PM UTC"
160,@ME_1948_Updates,"The founder of Hamas, Ahmed Yassin, was 12 years old when his family was ethnically cleansed from Al-Jura, fleeing to the Al-Shati refugee camp in Gaza, during the Nakba.  I don’t condemn Hamas; I condemn the occupation that necessitated the existence of a Hamas",7576,"Dec 7, 2023 · 4:59 AM UTC"
161,@fatimazsaid,"Speak to any writer, poet, translator or student of literature or English in Gaza, and they will tell you how Refaat @itranslate123 was instrumental to their education and journey as writers, poets and students.  There are not enough words in the world to describe this loss.",205,"Dec 7, 2023 · 8:52 PM UTC"
162,@realRickWiles,Zionist Israel's AI war god chose this Gaza residential neighborhood to destroy today. Only God in Heaven knows how many souls lost their lives today. Israel has lost its right to exist as a state.  It must be legally dismantled just as NATO eliminated Yugoslavia as a nation.,1308,"Dec 7, 2023 · 7:20 PM UTC"
163,@HelenClarkNZ,"“Among buildings destroyed or partially destroyed are the main Palestinian court in #Gaza…. the Palestinian Legislative Council complex, 339 education facilities & 167 places of worship, while 26 of the territory’s 35 hospitals are not functioning.” https://www.theguardian.com/world/2023/dec/07/widespread-destruction-in-gaza-puts-concept-of-domicide-in-focus",34,"Dec 8, 2023 · 2:38 AM UTC"
164,@sweetpotatoes,"Geoff Keighley has still not responded to this letter, which now 78 Future Class members (out of 150 when the letter was issued) have signed. The Future Class members who signed are looking for a platform tonight to acknowledge the crisis in Gaza.",1318,"Dec 7, 2023 · 4:05 PM UTC"
165,@OwenJones84,"There's a coordinated attempt to make you disbelieve Gaza's hideously high death toll.  Israel claim it's Hamas propaganda, and that most killed are combatants.  These are lies.  Here's an explanation of why the official death toll is actually an underestimate.",842,"Dec 7, 2023 · 2:31 PM UTC"
166,@maureenclarem,"And a story that will be painfully familiar to anyone in Gaza or who has family there, Refaat's cousin Awad died after Israel delayed him from receiving the medical care he needed after being diagnosed with cancer https://electronicintifada.net/content/israels-killer-bureaucracy/17226",47,"Dec 7, 2023 · 10:55 PM UTC"
167,@alqattan00001,"Happening now in Israel, Zionists are beating anti-Zionists self hating Jews! Whom shall we stand up by! Speaking of the only democracy in the Middle East and freedom of speech! #Gaza_Geniocide",159,"Dec 7, 2023 · 2:21 PM UTC"
168,@libsoftiktok,This Tiktoker wants to be a hostage in Gaza because video showed the released hostages smiling and shaking hands with Hamas.  Reports show Hamas drugged the hostages so they would appear calm. A doctor reported many hostages were sexually abused. Video shows Hamas commanding the hostages to wave and smile. Other hostages report intense beatings and very little food.  Imagine falling this hard for Hamas propaganda.,7761,"Dec 7, 2023 · 4:59 PM UTC"
169,@iznakhan7478,Interested in Ukrainian battlefield but not in helpin Gaza civilians? Basically involved in both wars against humanity,0,"Dec 8, 2023 · 3:46 AM UTC"
170,@EekadFacts,"🔻Our research revealed that these photos were initially published by “Gaza Report,” not by local activists in Gaza.  🔻We also observed that these images had been widely circulated among pro-Israel accounts, particularly those emphasizing the existence of “tunnels” beneath the camp.",118,"Dec 7, 2023 · 12:47 PM UTC"
171,@Suavestag,Are you really a Doctor ? looks like you became a doctor with plagiarism- Then tell all the doctors in Gaza Strip to stop using western practices for treating patients,0,"Dec 8, 2023 · 3:46 AM UTC"
172,@meowqxng,Rafaat was killed in an israeli airstrike today. He was one of the people i check on everytime i open twitter. He's an author and a professor. he is not just a number. Please download and read Light in Gaza  https://www.haymarketbooks.org/books/1885-light-in-gaza,2458,"Dec 7, 2023 · 10:18 PM UTC"
173,@Jerusalem_Post,Hamas reportedly provided Israel with intelligence on fellow Gaza-based terror group Palestinian Islamic Jihad in the months leading up to the October 7 massacre.  #Hamas | #Israel | Read more: https://www.jpost.com/middle-east/article-776967,65,"Dec 7, 2023 · 5:56 AM UTC"
174,@missfalsteenia,Be ashamed if you stopped talking about Palestine.  Do you realize that Gaza doesn’t even want your money? All Gaza wants is for people to keep talking about them. Gaza counts on you to be their voice & to humanize them. Keep talking about Palestine. Keep talking about Gaza.,73424,"Dec 6, 2023 · 4:08 AM UTC"
175,@comlabman,20231207 ISRAEL AT WAR | DAY 62 8:49 AM ET/3:49 PM Tel Aviv Israeli Spokesman Eylon Levy Daily Briefing Hamas Launched Missiles From Inside the Humanitarian Zone #IsraelHamasWar #IDF #Israel #Terrorism #IsraelPalestinianWar #Gaza #Hamas #EylonLevy #IsraelUnderAttack #GazaOffensive #Hostage #Hostages,0,"Dec 8, 2023 · 3:46 AM UTC"
176,@OnlinePalEng,"This picture is from northern Gaza, not Khan Yunis, and these are civilians who were kidnapped from an UNRWA shelter",5771,"Dec 7, 2023 · 3:33 PM UTC"
177,@tha_rami,"As we get ready for The Game Awards, today's Palestine news: Israel has declared it is unwilling to accept a Palestinian Authority government in Gaza after it completes its cleansing. It doesn't want to rule Gaza, and it doesn't want Palestinian rule. Destruction is what it wants",907,"Dec 8, 2023 · 12:02 AM UTC"
178,@NathanJRobinson,"Israel is operating on a quite simple theory. Make Gaza entirely unlivable, and then the choice facing the international community will be to either let Gazans all die or agree to ""resettle"" them elsewhere. This is said openly among Israeli officials (""second Nakba"").",1026,"Dec 7, 2023 · 3:06 PM UTC"
179,@marwasf,Do not believe for a second the lie that the men Israel abducted and stripped in northern Gaza are Hamas.  They are civilian men and have families that recognize them. Some of the abductees are Fatah affiliates and employees of the Palestinian Authority as per this testimony.,1084,"Dec 7, 2023 · 6:03 PM UTC"
180,@benigma2017,As long as the US is sending bombs to Israel the US is responsible for the deaths of thousands of children in Gaza.  Full stop.,968,"Dec 7, 2023 · 12:16 PM UTC"
181,@ashoswai,"Refaat Alareer, one of the founders of the ""We Are Not Numbers"" project and Professor at the Islamic University of Gaza, was killed by Israeli airstrikes today.",646,"Dec 7, 2023 · 9:59 PM UTC"
182,@Dalia1639452,🔻 A journalist says that people in the south of Gaza can't even bury their loved ones. B/C they might be the next. He can't even talk B/C the scene's too horrific to be described. #IsraeliNewNazism #Gaza_Genocide #StopArmingIsrael #Israel,1,"Dec 8, 2023 · 3:46 AM UTC"
183,@ShaykhSulaiman,"BREAKING: HAMAS OFFICIAL PRESS CONFERENCE   The press conference held by the Islamic Resistance Movement Hamas this evening, Thursday (12/7/2023), to keep pace with the developments of the ongoing Zionist terrorist aggression against the Gaza Strip for the 62nd day in a row* In the name of God, the most gracious, the most merciful  Ladies and Gentlemen, May the peace, blessings, and mercy of God be upon you, We have mercy on the souls of the martyrs of our righteous people in proud Gaza, and in the West Bank, occupied Jerusalem, and the refugee camps and diaspora. We ask God Almighty for a speedy recovery for the wounded and sick, and we send a greeting of pride and pride to our patient people stationed firmly in the Gaza Strip, from north to south, and in its cities and camps steadfast in the face of... The Zionist war machine, in Jabalia, Al-Shati, Al-Nuseirat, Deir Al-Balah, Al-Maghazi, Al-Bureij, Khan Yunis, and Rafah, to which this wounded child (Leah Al-Houbi) was forcibly displaced from her home in Deir Al-Balah, and she was bombed by the Nazi occupation, and her words remain: (We must liberate our beloved Jerusalem and return to our homeland). -------------------  In the beginning, we reassure the masses of our Palestinian people, our Arab and Islamic nation, and all the free people in the world, that your victorious resistance is still leading and managing the chapters of the Battle of Al-Aqsa Flood on the sixty-second day, with all strength, wisdom, and ability, in which it is writing a heroic epic, as it defends its people, its land, and its sanctity. The furthest of them is the blessed one, and it infiltrates the enemy's Nazi army, killing its soldiers and officers either dead or wounded, or permanently disabled, or completely or partially blinded, and destroying its military vehicles from a distance of zero, rendering them out of service or scattered in pieces, or charred by the cowardly, murderous soldiers in them. Of the mercenaries used by this Nazi enemy. While it was documented that “more than 410 Zionist military vehicles were completely or partially destroyed since the start of the ground aggression” on the Gaza Strip, and dozens of soldiers and officers of the occupation army and brigade commanders were killed, and according to the enemy’s confession, 90 soldiers and officers were killed, and certainly, the real number is many times that. The number of enemy wounded exceeds 2,000, hundreds of whom were seriously injured.  Our resistance fighters are still valiant in the field, and on all fronts. They are coming out from under the ground, above it, and from under the rubble. They are destroying its armored vehicles and tanks and killing its soldiers and officers. They are documenting this with audio and video.  These great sacrifices and daily field victories made by our resistors; At the forefront of them are the Martyr Izz al-Din al-Qassam Brigades, which is a prelude to the great victory, God Almighty willing, and our victorious resistance is ready to continue confronting and confronting the enemy with all strength and courage, regardless of the duration and extent of the aggression.  With more than two months having passed since the genocidal war waged by the occupation against the Gaza Strip, in which it used bombing with all kinds of Zionist and American weapons and bombs, and practiced a dirty policy, through starvation, thirst, and the destruction of all components of human life, during which it received open American and Western support at all levels, with The continuation of international inaction, failure, and silence in stopping this barbaric, aggressive war, which has left, to date, more than 60,000 of our Palestinian people in the Gaza Strip, the West Bank, and occupied Jerusalem, martyred, wounded, and missing. (1)",1352,"Dec 7, 2023 · 7:51 PM UTC"
184,@MaxBlumenthal,"Israeli invaders have stripped these men and taken them to a military base for interrogation (and likely torture) after kidnapping them from a UN school in Gaza’s Beit Lahiya  Their wives, female siblings and children were reportedly sent to march south, where Israel is bombing",2685,"Dec 7, 2023 · 6:03 PM UTC"
185,@IfNotNowOrg,"NEW YORK: Hundreds of Jews & neighbors are lighting a NINE-FOOT TALL MENORAH decorated with the word “Ceasefire.”  On the first night of Chanukah, we’re making it clear:   End the siege on Gaza. Release all hostages. We are #JewsForCeasefire.",2466,"Dec 8, 2023 · 12:05 AM UTC"
186,@sahouraxo,Palestinians waiting in line to get a handful of flour from the UNRWA distribution centre.  Israel is deliberately starving the civilian population in Gaza.  This is a crime against humanity.,4332,"Dec 7, 2023 · 5:21 PM UTC"
187,@Jamal_Atamimi,"""The breakdown of public order in southern #Gaza is accelerating as Israel’s offensive dislodges #Hamas’s control of the enclave, threatening aid deliveries to #Palestinians who now fear robberies and looting while reporting a rise in starvation and disease.""   https://www.wsj.com/world/middle-east/looting-other-crimes-break-out-in-southern-gaza-as-israel-presses-assault-b81496d0?mod=e2tw",1,"Dec 8, 2023 · 3:45 AM UTC"
188,@OnlinePalEng,"Horrifying scenes unfold as the Israeli occupation bombarded an entire residential block west of Khan Yunis, resulting in casualties and martyrs, with a significant number being women and children in the #Gaza Strip.",1850,"Dec 7, 2023 · 4:19 PM UTC"
189,@IsraelMFA,"Times Square, NYC today: the faces of 10 month year old Kfir, 4 year old Ariel and parents Shiri and Yarden Bibas who are being held hostage by Hamas terrorists in Gaza.   The Bibas  have been held hostage in Gaza for 61 days.   #BringThemHomeNow",540,"Dec 7, 2023 · 7:28 PM UTC"
190,@blizzardingpike,WE WON!!!!!! WE WIN!!!!!!!!!! #ELPHELTNATION,540,"Dec 8, 2023 · 3:45 AM UTC"
191,@WarMonitors,"⚡️Major Maor Gershoni, 24 years old was liquidated by Palestinian factions in Gaza. He found out.",4626,"Dec 7, 2023 · 10:14 AM UTC"
192,@upholdreality,Son of former military chief and current Israeli war cabinet member Gadi Eizenkot has been denazified in Gaza,67,"Dec 7, 2023 · 4:22 PM UTC"
193,@mhdksafa,50 family members killed in one strike. We are witnessing a genocide live on social media. Don't stop talking about Gaza.,87792,"Dec 6, 2023 · 2:54 PM UTC"
194,@Resist_05,"Fortunately there is still some journalists alive in Gaza to show the world the truth, otherwise we would be indoctrinated with Israeli propaganda.",1376,"Dec 7, 2023 · 9:28 PM UTC"
195,@mshinqiti,The #Israeli new #Holocaust and concentration camps for the people of #Gaza.,804,"Dec 7, 2023 · 8:50 PM UTC"
196,@DoubleDownNews,"If I must die, you must live to tell my story to sell my things to buy a piece of cloth and some strings, (make it white with a long tail) so that a child, somewhere in Gaza while looking heaven in the eye awaiting his dad who left in a blaze– and bid no one farewell not even to his flesh not even to himself– sees the kite, my kite you made, flying up above and thinks for a moment an angel is there bringing back love If I must die let it bring hope let it be a tale  Rest in Power Refaat Alareer",9263,"Dec 7, 2023 · 9:01 PM UTC"
197,@iamruheen,Israel is a terrorist state  #Lebanon #Hezbollah #Gaza_Genocide #Gaza #Israel,298,"Dec 7, 2023 · 2:35 PM UTC"
198,@dancohen3000,Chief rabbi of Israel David Lau inscribes a message of hate onto an artillery shell to be fired into Gaza’s densely populated neighborhoods:   “For the uplifting of Israel's might and the revenge of his servants spilled blood. In prayer for the success of the protectors of our holy land.”  A nation of murderers.,9581,"Dec 7, 2023 · 3:03 PM UTC"
199,@Crypto_Ever,"🥳 KingdomofANTS x Crypto Forever #Airdrop  🏆 Prize Pool »» $5,000 $ANTC Tokens  ✅ Follow @Crypto_Ever ✅ Like, RT and Tag 3 Friends ✅ Complete #Form ⤵️ https://forms.gle/uwzrWvrqUmTYrXCn7  ⌚End 15 Dec.  #Airdrops #BSC #Giveaway #Crypto #CryptoForever #AirdropAlert #matura2024 #Gaza",95,"Dec 7, 2023 · 12:47 PM UTC"
200,@cmezian,"The UN in Gaza is uninvolved, because the IOF killed them too! Plus the journalists, medical personnel including the Palestinian Ministry of Health, and anyone else in the coordination of anything.",1,"Dec 8, 2023 · 3:46 AM UTC"
201,@DD_Geopolitics,"Israel is telling us these men were caught in Khan Yunis but their pictures tell a different story.....  Last picture of map for reference, Beit Lahiya is located in northern Gaza while Khan Yunis is 21 miles to the south.   More Israeli LIES....",310,"Dec 8, 2023 · 2:24 AM UTC"
202,@8w8h8y8,"@abbydphillip @RepMikeLawler @RepBowman If #Hamas used their smuggling skills to improved the quality of live in #Gaza in the face of adversity & blockade, it would have showed the world, that they could govern, provide & prosper.   Instead they used their skills for what?",0,"Dec 8, 2023 · 3:46 AM UTC"
203,@REVMAXXING,🇮🇶 Iraq 2003 vs 🇵🇸 Gaza 2023  HISTORY IS REPEATING ITSELF!,120,"Dec 8, 2023 · 3:32 AM UTC"
204,@Lowkey0nline,"The images that Israel claims are of fighters arrested and stripped in north Gaza include a journalist and his family, two teenage boys, one United Nations employee, and the director of an UNRWA school.",12462,"Dec 7, 2023 · 7:41 PM UTC"
205,@IDF,"Who stores RPG missiles, anti-tank missiles, explosive devices, long-range missiles, grenades and UAVs at a school and a medical facility in Gaza?   The answer: Hamas.  Hamas doesn’t hide their terrorism. Stop excusing it.",20645,"Dec 6, 2023 · 5:53 PM UTC"
206,@Taurus_Moon_,Uhhhm You do know you would have zero rights to your children if you lived in Gaza yes?,0,"Dec 8, 2023 · 3:46 AM UTC"
207,@SyedIshtiaqAh11,The destruction of the helpers of the Zionists began with the command of Allah. #Gaza #Gaza_Geniocide #GazaHoloucast,24,"Dec 7, 2023 · 1:20 PM UTC"
208,@jacksonhinklle,🚨🇬🇧🇵🇸 BREAKING: A British military team in the West Bank is working to prepare the Palestinian Authority to take over the administration of the Gaza Strip & the British Defense Minister confirms that this is being done in coordination with US.  This won’t end well…,14169,"Dec 7, 2023 · 5:36 PM UTC"
209,@DrLoupis,"Disgusting PAID zionist propaganda is claiming that IOF have captured Hamas members today.   These CIVILIANS have been kidnapped from a refugee camp. Among the civilian detainees are Diaa Al-Kahlot, journalist from the Al-Arabi Al-Jadeed newspaper in Gaza.  Absolutely despicable!🇮🇱  Israel is a terrorist state!🇮🇱",1218,"Dec 8, 2023 · 1:16 AM UTC"
210,@Esralshikh,Together in the strike for Gaza..  Monday 11/12/2023..  Let’s stop the Israeli aggression on Gaza..  Let’s stop the genocide . #StrikeForGaza #GazaGeniocide,32,"Dec 7, 2023 · 10:40 PM UTC"
211,@saidshoaib_gaza,"Middle area of the #Gaza strip under constant bombing, phosphorus bombs being used. Pray for us.",64,"Dec 8, 2023 · 1:47 AM UTC"
212,@PalestineNW,"Horrifying scenes... The Israeli occupation destroys an entire residential block west of Khan Yunis, leaving behind martyrs and casualties, the majority of whom are women and children, the Gaza Strip.",720,"Dec 7, 2023 · 5:10 PM UTC"
213,@Lowkey0nline,"""Keir Starmer you are facilitating Israel's genocide in Gaza...""  Israel lobby-funded leader of the Labour Party, Keir Starmer, is confronted again in Scotland for his support for Israel.",15741,"Dec 7, 2023 · 5:57 PM UTC"
214,@democracynow,Doctors Without Borders Holds Vigil for Medical Workers Killed in Gaza https://www.democracynow.org/2023/12/7/headlines/doctors_without_borders_holds_vigil_for_medical_workers_killed_in_gaza,187,"Dec 7, 2023 · 8:46 PM UTC"
215,@msElkaBong,Footage shows dozens of Gaza men said to have surrendered to IDF; reportedly may be Hamas suspects https://www.timesofisrael.com/liveblog_entry/footage-purports-to-show-dozens-of-gazans-after-they-surrendered-to-idf/,0,"Dec 8, 2023 · 3:46 AM UTC"
216,@Kahlissee,"History will write that Egypt had the Nile River and Gaza died of thirst...  History will write that Saudi Arabia and the United Arab Emirates have oil seas, while Gaza has no fuel for an ambulance...  History will write that the Arabs have 4 million soldiers and they could not get even a single man into Gaza...  History will write that Saudi, Arabia paid billions of dollars for entertainment and parties, and there was no bread or water in Gaza...  And history will write that Pakistan was made in the name of Islam and it did nothing to help their brothers in Gaza...  There will be accountability for staying silent...",34489,"Dec 6, 2023 · 5:49 PM UTC"
